NR_ADMINISTRATIE,CODE_FUNCTIE,CODE_SOORT,NAAM_VOLLEDIG,full_address,postcode_cleaned,house_number,latitude,longitude,POSTCODE_VEST,NAAM_PLAATS_VEST,PROVINCIE_VEST,location_status,facility_type,years_of_operation,decade_opened,decade_closed,operation_period,DT_IN_BEDRIJF,DT_UIT_BEDRIJF,CODE_STAND_RECORD
10ZM01,D,ILOC,"basisschool 'Kievitsloop', locatie Blokmoeren",Blokmoeren 14.0 ,4824jn,14,51.6135168,4.7444162,4824JN,BREDA,Noord-Brabant,Closed,International Education Center,23.4,1980s,2000s,1986-08-01 to 2009-12-31,1986-08-01,2009-12-31,H
29AK00,D,ILOC,Centrum voor Kunstzinnige Vorming,Hertog Jan II Laan 58.0 ,5482bj,58,51.61389,5.4496899,5482BJ,SCHIJNDEL,Noord-Brabant,Closed,International Education Center,106.7,1900s,2000s,1900-01-01 to 2006-09-01,1900-01-01,2006-09-01,H
22JJ01,D,ILOC,basisschool De Wijde Acker,Korte Voren 20.0 ,5071ad,20,51.61402320000001,5.150506699999999,5071AD,UDENHOUT,Noord-Brabant,Closed,International Education Center,26.7,1980s,2010s,1988-08-01 to 2015-04-01,1988-08-01,2015-04-01,H
21PQ01,D,ILOC,"basisschool 'De Driezwing', locatie Kraanvogel",Kraanvogel 6.0 ,4822ra,6,51.6163766,4.731626299999999,4822RA,BREDA,Noord-Brabant,Closed,International Education Center,29.0,1980s,2010s,1987-08-01 to 2016-08-01,1987-08-01,2016-08-01,H
12HC01,D,ILOC,SNV De Taalvijver,Paul Rinkstraat 2.0 ,5461gs,2,51.6173422,5.551444099999999,5461GS,VEGHEL,Noord-Brabant,Active,International Education Center,7.0,2010s,,2018-02-01 to Present,2018-02-01,,H
29HA00,D,ILOC,St.Regionale Muziekschool,Mr. van Coothstraat 11.0 ,5461ac,11,51.62024299999999,5.5416921,5461AC,VEGHEL,Noord-Brabant,Closed,International Education Center,106.7,1900s,2000s,1900-01-01 to 2006-09-01,1900-01-01,2006-09-01,H
21PQ01,D,ILOC,"basisschool 'De Driezwing', locatie Kraanvogel",Oeverzegge 1.0 ,4823ms,1,51.6208363,4.7327417,4823MS,BREDA,Noord-Brabant,Closed,International Education Center,29.0,1980s,2010s,1987-08-01 to 2016-08-01,1987-08-01,2016-08-01,H
21PR01,D,ILOC,"basisschool 'Burgst'' , locatie Donkslagen",Donkslagen 34.0 ,4823ke,34,51.6224471,4.7365159,4823KE,BREDA,Noord-Brabant,Closed,International Education Center,22.0,1980s,2000s,1987-08-01 to 2009-08-01,1987-08-01,2009-08-01,H
21PR02,D,ILOC,"basisschool 'Burgst', loc. Moeraszegge",Moeraszegge 73.0 ,4823mh,73,51.62270059999999,4.7293701,4823MH,BREDA,Noord-Brabant,Active,International Education Center,37.5,1980s,,1987-08-01 to Present,1987-08-01,,H
29DY00,D,ILOC,"Muziekinstuut Dongen,Gilze,Rijen",Kerkstraat 41.0 ,5101bb,41,51.6239299,4.9340107,5101BB,DONGEN,Noord-Brabant,Closed,International Education Center,106.7,1900s,2000s,1900-01-01 to 2006-09-01,1900-01-01,2006-09-01,H
29CK00,D,ILOC,Instituut Pieter Brueghel,Middegaal 23.0 -25,5461xb,23,51.6265463,5.5382487,5461XB,VEGHEL,Noord-Brabant,Closed,International Education Center,106.7,1900s,2000s,1900-01-01 to 2006-09-01,1900-01-01,2006-09-01,H
29NW00,D,ILOC,Bourdon Hogeschool voor Muziek,Paterserf 243.0 ,4904ad,243,51.6288158,4.856446099999999,4904AD,OOSTERHOUT NB,Noord-Brabant,Closed,International Education Center,12.0,2000s,2010s,2000-01-01 to 2012-01-01,2000-01-01,2012-01-01,H
08IR01,D,ILOC,Openbare Basisschool De Tuimelaar,Moerven 321.0 ,5464pg,321,51.6325507,5.5578112,5464PG,VEGHEL,Noord-Brabant,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
08IR01,D,ILOC,Openbare Basisschool De Tuimelaar,Vlasven 94.0 ,5464pn,94,51.6336616,5.557987499999999,5464PN,VEGHEL,Noord-Brabant,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
23GY04,D,ILOC,"School Lievenshove voor SO/VSO ZMOK, locatie Oosterhout, afdeling SO",Bredaseweg 140.0 ,4904sc,140,51.6352203,4.8439716,4904SC,OOSTERHOUT NB,Noord-Brabant,Closed,International Education Center,20.1,1980s,2000s,1989-07-01 to 2009-08-01,1989-07-01,2009-08-01,H
29CF00,D,ILOC,H19 Centrum voor Kunst en Cultuur,Heuvel 19.0 -23,4901kb,19,51.64264499999999,4.8560529,4901KB,OOSTERHOUT NB,Noord-Brabant,Closed,International Education Center,106.7,1900s,2000s,1900-01-01 to 2006-09-01,1900-01-01,2006-09-01,H
29NA00,D,ILOC,De Vrijborch,Spechtrand 4.0 ,5262zk,4,51.6438222,5.2748876,5262ZK,VUGHT,Noord-Brabant,Closed,International Education Center,109.3,1900s,2000s,1900-01-01 to 2009-05-01,1900-01-01,2009-05-01,H
05JG02,D,ILOC,De Touwladder cluster onderbouw,Christinastraat 4.0 ,5271cz,4,51.6439882,5.3576279,5271CZ,SINT-MICHIELSGESTEL,Noord-Brabant,Closed,International Education Center,22.3,1980s,2000s,1985-08-01 to 2007-11-21,1985-08-01,2007-11-21,H
16GU01,D,ILOC,"basisschool 'de Touwbaan', locatie Santrijnhof",Santrijnhof 10.0 ,4901ex,10,51.6466945,4.861788199999999,4901EX,OOSTERHOUT NB,Noord-Brabant,Closed,International Education Center,23.0,1980s,2000s,1985-08-01 to 2008-08-18,1985-08-01,2008-08-18,H
08TV01,D,ILOC,Basisschool 't Palet,Heilige Stokstraat 40.0 ,5473gl,40,51.6472117,5.4857798,5473GL,HEESWIJK-DINTHER,Noord-Brabant,Closed,International Education Center,18.5,1980s,2000s,1985-08-01 to 2004-01-14,1985-08-01,2004-01-14,H
21RO04,D,ILOC,"Sint Liduinaschool voor SO/VSO-ZMLK/MG, lesplaats Dr. Hans Berger",Muldersteeg 6.0 ,4901zg,6,51.648218,4.8718645,4901ZG,OOSTERHOUT NB,Noord-Brabant,Closed,International Education Center,23.4,1980s,2010s,1987-08-01 to 2011-01-01,1987-08-01,2011-01-01,H
10DM01,D,ILOC,"basisschool 'Binnen de Veste', afdeling voor hoogbegaafde leerlingen Vitruvio",Raamstraat 3.0 ,4301bp,3,51.6489521,3.9152806,4301BP,ZIERIKZEE,Zeeland,Active,International Education Center,9.1,2010s,,2016-01-01 to Present,2016-01-01,,H
07KE02,D,ILOC,De Canadas,Frans Halsstraat 35.0 ,5831ca,35,51.64900549999999,5.9399342,5831CA,BOXMEER,Noord-Brabant,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,A
29AG00,D,ILOC,Centrum vd Kunsten De Meander,De Raetsingel 1.0 ,5831kc,1,51.64933809999999,5.9507014,5831KC,BOXMEER,Noord-Brabant,Closed,International Education Center,106.7,1900s,2000s,1900-01-01 to 2006-09-01,1900-01-01,2006-09-01,H
07KE02,D,ILOC,De Canadas,Jacob Marisstraat 2.0 ,5831bk,2,51.6494218,5.940006899999999,5831BK,BOXMEER,Noord-Brabant,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
13OR05,D,ILOC,"Pontes Scholengroep, locatie Schouwen-Duivenland",Hatfieldpark 1.0 ,4301xc,1,51.6514302,3.9078909,4301XC,ZIERIKZEE,Zeeland,Closed,International Education Center,101.7,1900s,2000s,1900-01-01 to 2001-09-24,1900-01-01,2001-09-24,H
08PO01,D,ILOC,Basisschool het Mozaïek,Pastoor Maasstraat 15.0 ,5473cg,15,51.65195310000001,5.4703466,5473CG,HEESWIJK-DINTHER,Noord-Brabant,Closed,International Education Center,18.9,1980s,2000s,1985-08-01 to 2004-07-13,1985-08-01,2004-07-13,H
06BQ01,D,ILOC,De Piramide (bovenbouw),Park Reeburg 28.0 ,5261gc,28,51.6533428,5.2989099,5261GC,VUGHT,Noord-Brabant,Closed,International Education Center,16.4,1980s,2000s,1985-08-01 to 2002-01-07,1985-08-01,2002-01-07,H
22KS01,D,ILOC,"Openbare basisschool Den Bussel, locatie De Hil",Oosterwijklaan 16.0 ,5171hd,16,51.6543049,5.0298567,5171HD,KAATSHEUVEL,Noord-Brabant,Closed,International Education Center,20.4,1980s,2000s,1988-08-01 to 2009-01-01,1988-08-01,2009-01-01,H
21CY11,D,ILOC,Mavo Ten Strijen,Kruidenlaan 19.0 ,4907aa,19,51.6549667,4.8730122,4907AA,OOSTERHOUT NB,Noord-Brabant,Closed,International Education Center,102.6,1900s,2000s,1900-01-01 to 2002-08-01,1900-01-01,2002-08-01,H
29AB00,D,ILOC,Centrum Kunstzinnige Vorming,Mondriaanplein 18.0 ,5401hx,18,51.6590066,5.616899399999999,5401HX,UDEN,Noord-Brabant,Closed,International Education Center,106.7,1900s,2000s,1900-01-01 to 2006-09-01,1900-01-01,2006-09-01,H
16MN01,D,ILOC,"basisschool 'De Rietgors', dependance Kevelaar 4",Kevelaar 4.0 ,4907kw,4,51.6602511,4.8678165,4907KW,OOSTERHOUT NB,Noord-Brabant,Closed,International Education Center,23.4,1980s,2000s,1985-08-01 to 2009-01-01,1985-08-01,2009-01-01,H
00KZ01,D,ILOC,"SBO het Zilverlicht, locatie Kaatsheuvel",Ringvaert 18.0 ,5171mx,18,51.6609202,5.0416074,5171MX,KAATSHEUVEL,Noord-Brabant,Closed,International Education Center,2.3,2010s,2010s,2012-08-01 to 2014-11-01,2012-08-01,2014-11-01,H
06HF07,D,ILOC,Centrale Directie,President Kennedylaan 22.0 b,5402kd,22,51.6619227,5.6273911,5402KD,UDEN,Noord-Brabant,Closed,International Education Center,35.0,1970s,2010s,1978-08-01 to 2013-08-01,1978-08-01,2013-08-01,H
06HF07,D,ILOC,het Udens College sector Havo/vwo,Schepenhoek 101.0 ,5403ga,101,51.6623679,5.628428299999999,5403GA,UDEN,Noord-Brabant,Closed,International Education Center,35.0,1970s,2010s,1978-08-01 to 2013-08-01,1978-08-01,2013-08-01,H
20LC03,D,ILOC,"SBO-school De Tandem, kleuterafdeling",Aldetiendstraat 22.0 ,5402zc,22,51.6626971,5.6175381,5402ZC,UDEN,Noord-Brabant,Closed,International Education Center,32.3,1970s,2000s,1971-09-01 to 2004-01-01,1971-09-01,2004-01-01,H
06BQ02,D,ILOC,OBS De Koningslinde,Koninginnelaan 1.0 a,5263dp,1,51.666947,5.278639,5263DP,VUGHT,Noord-Brabant,Closed,International Education Center,4.0,2010s,2010s,2014-08-01 to 2018-08-01,2014-08-01,2018-08-01,H
06BQ02,D,ILOC,OBS De Koningslinde,Koninginnelaan 1.0 a,5263dp,1,51.667229,5.278917,5263DP,VUGHT,Noord-Brabant,Closed,International Education Center,4.0,2010s,2010s,2014-08-01 to 2018-08-01,2014-08-01,2018-08-01,H
08EE01,D,ILOC,"Openbare basisschool 'Villa Vlinderhof', locatie Oudestraat",Oudestraat 45.0 ,5161ta,45,51.6731594,5.040489099999999,5161TA,SPRANG-CAPELLE,Noord-Brabant,Closed,International Education Center,22.0,1980s,2000s,1985-08-01 to 2007-08-01,1985-08-01,2007-08-01,H
18OD01,D,ILOC,Isabella,Reutsedijk 7.0 ,5264pc,7,51.6733233,5.288143499999999,5264PC,VUGHT,Noord-Brabant,Closed,International Education Center,19.0,1980s,2000s,1985-08-01 to 2004-08-01,1985-08-01,2004-08-01,H
14AE01,D,ILOC,"Basisschool Het Bossche Broek, locatie Zuid",Liviusstraat 4.0 ,5216cd,4,51.6790939,5.3155658,5216CD,'S-HERTOGENBOSCH,Noord-Brabant,Closed,International Education Center,34.0,1980s,2010s,1985-08-01 to 2019-08-01,1985-08-01,2019-08-01,H
16WC04,D,ILOC,SBO-school Het Overpad,Mozartsingel 3.0 a,5216ga,3,51.68101859999999,5.3179045,5216GA,'S-HERTOGENBOSCH,Noord-Brabant,Closed,International Education Center,100.5,1900s,2000s,1900-01-01 to 2000-07-10,1900-01-01,2000-07-10,H
09RG01,D,ILOC,"Openbare basisschool De Hoef/Hugo, locatie Hugo",Kastanjestraat 2.0 ,5143cz,2,51.6814624,5.086388299999999,5143CZ,WAALWIJK,Noord-Brabant,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
04FJ01,D,ILOC,Athena,Johann de Wittstraat 11.0 ,5151ck,11,51.6815291,5.1349104,5151CK,DRUNEN,Noord-Brabant,Active,International Education Center,8.5,2010s,,2016-08-01 to Present,2016-08-01,,H
16WC07,D,ILOC,SBO-school Het Overpad (De Triangel),Adriaen Willaertstraat 18.0 ,5216gs,18,51.6830787,5.3145752,5216GS,'S-HERTOGENBOSCH,Noord-Brabant,Closed,International Education Center,101.3,1900s,2000s,1900-01-01 to 2001-05-07,1900-01-01,2001-05-07,H
21GN01,D,ILOC,"De Rietlanden, afdeling VSO",Pieter Langendijksingel 1.0 ,5216jz,1,51.6844439,5.329143699999999,5216JZ,'S-HERTOGENBOSCH,Noord-Brabant,Closed,International Education Center,42.0,1960s,2010s,1969-01-01 to 2011-01-01,1969-01-01,2011-01-01,H
09RG01,D,ILOC,"Openbare basisschool De Hoef/Hugo, locatie Hugo",De Coubertinlaan 12.0 ,5143ab,12,51.68446540000001,5.0788744,5143AB,WAALWIJK,Noord-Brabant,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
29BF00,D,ILOC,De Aleph,Grotestraat 65.0 ,5151jd,65,51.6860545,5.125851099999999,5151JD,DRUNEN,Noord-Brabant,Closed,International Education Center,106.7,1900s,2000s,1900-01-01 to 2006-09-01,1900-01-01,2006-09-01,H
02RV01,D,ILOC,Mikado - VSO,Stiemensweg 175.0 ,6591md,175,51.6862803,5.9819223,6591MD,GENNEP,Limburg,Closed,International Education Center,111.0,1900s,2010s,1900-01-01 to 2011-01-01,1900-01-01,2011-01-01,H
16VK05,D,ILOC,Rectoraat Scholengroep De Langstraat,Vredesplein 13.0 ,5142ra,13,51.6868244,5.071129000000001,5142RA,WAALWIJK,Noord-Brabant,Closed,International Education Center,97.6,1910s,2010s,1916-01-09 to 2013-08-01,1916-01-09,2013-08-01,H
29AR00,D,ILOC,"Centrum voor KV, de Terp",Irenestraat 3.0 ,5141gj,3,51.6869141,5.0687163,5141GJ,WAALWIJK,Noord-Brabant,Closed,International Education Center,106.7,1900s,2000s,1900-01-01 to 2006-09-01,1900-01-01,2006-09-01,H
10RF03,D,ILOC,de Oranje-Nassauschool,Oranjeplein 10.0 ,5142sl,10,51.6874427,5.0782729,5142SL,WAALWIJK,Noord-Brabant,Closed,International Education Center,2.0,2010s,2010s,2010-08-01 to 2012-08-01,2010-08-01,2012-08-01,H
29AL00,D,ILOC,Centrum voor K.V. de Muzerije,Hinthamerstraat 74.0 ,5211mr,74,51.6889444,5.3085569,5211MR,'S-HERTOGENBOSCH,Noord-Brabant,Closed,International Education Center,106.7,1900s,2000s,1900-01-01 to 2006-09-01,1900-01-01,2006-09-01,H
28ZX00,D,ILOC,Centr.v. Muziek en Dans,Wilhelminastraat 4.0 ,5141hk,4,51.6899868,5.0693681,5141HK,WAALWIJK,Noord-Brabant,Closed,International Education Center,106.7,1900s,2000s,1900-01-01 to 2006-09-01,1900-01-01,2006-09-01,H
21GN02,D,ILOC,MKD De Kleine Cauw,Rijnstraat 16.0 ,5215ek,16,51.6906755,5.3230943,5215EK,'S-HERTOGENBOSCH,Noord-Brabant,Closed,International Education Center,5.4,2000s,2010s,2009-08-01 to 2015-01-01,2009-08-01,2015-01-01,H
21RO08,D,ILOC,"Sint Liduinaschool voor SO/VSO-ZMLK/MG, lesplaats ODC t Overstapje",Beethovenlaan 1.0 ,4941wb,1,51.6907797,4.882995699999999,4941WB,RAAMSDONKSVEER,Noord-Brabant,Closed,International Education Center,20.0,1980s,2000s,1987-08-01 to 2007-08-01,1987-08-01,2007-08-01,H
19YH01,D,ILOC,Basisschool Olof Palme,Beukstraat 13.0 ,5151zk,13,51.69122729999999,5.122609300000001,5151ZK,DRUNEN,Noord-Brabant,Closed,International Education Center,25.0,1980s,2010s,1986-08-01 to 2011-08-01,1986-08-01,2011-08-01,H
23JU01,D,ILOC,Scholengemeenschap De Keyzer voor SO/VSO-LZ (dependance),Taxandriaweg 4.0 ,5141pa,4,51.6916593,5.063564899999999,5141PA,WAALWIJK,Noord-Brabant,Closed,International Education Center,22.9,1980s,2010s,1989-09-01 to 2012-08-01,1989-09-01,2012-08-01,H
16XK01,D,ILOC,"basisschool 'Baardwijk', locatie Baardwijksestraat",Baardwijksestraat 44.0 ,5142wg,44,51.6920558,5.0897492,5142WG,WAALWIJK,Noord-Brabant,Closed,International Education Center,21.3,1980s,2000s,1985-08-01 to 2006-11-06,1985-08-01,2006-11-06,H
15HC01,D,ILOC,Basisschool De Iris,Irissenstraat 2.0 ,5151tn,2,51.6924213,5.1356189,5151TN,DRUNEN,Noord-Brabant,Closed,International Education Center,28.0,1980s,2010s,1985-08-01 to 2013-08-01,1985-08-01,2013-08-01,H
15KA01,D,ILOC,Basisschool De Kameleon Oost,Graafseweg 52.0 ,5213al,52,51.6929288,5.3190516,5213AL,'S-HERTOGENBOSCH,Noord-Brabant,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
15KA05,D,ILOC,Basisschool De Kameleon,Geldersedam 31.0 ,5212rb,31,51.6943035,5.3119485,5212RB,'S-HERTOGENBOSCH,Noord-Brabant,Closed,International Education Center,19.0,1980s,2000s,1985-08-01 to 2004-08-01,1985-08-01,2004-08-01,H
16WC08,D,ILOC,SBO-school Het Overpad (Facet),Churchilllaan 82.0 ,5224bw,82,51.6956543,5.258590799999999,5224BW,'S-HERTOGENBOSCH,Noord-Brabant,Closed,International Education Center,101.3,1900s,2000s,1900-01-01 to 2001-05-07,1900-01-01,2001-05-07,H
10VV02,D,ILOC,Openbare Basisschool De Kirreweie,Bernhardstraat 1.0 ,4328br,1,51.6956952,3.7403897,4328BR,BURGH-HAAMSTEDE,Zeeland,Closed,International Education Center,4.0,2010s,2010s,2010-08-01 to 2014-08-01,2010-08-01,2014-08-01,H
15KA04,D,ILOC,De Kameleon,Elzenstraat 4.0 ,5213az,4,51.69614350000001,5.322099199999999,5213AZ,'S-HERTOGENBOSCH,Noord-Brabant,Closed,International Education Center,16.0,1980s,2000s,1985-08-01 to 2001-08-01,1985-08-01,2001-08-01,H
01PD01,D,ILOC,"Herman Broeren, dependance Graafsewijk",Lucas van Leydenstraat 31.0 ,5213bb,31,51.6963233,5.3230471,5213BB,'S-HERTOGENBOSCH,Noord-Brabant,Closed,International Education Center,112.0,1900s,2010s,1900-01-01 to 2012-01-01,1900-01-01,2012-01-01,H
16WC06,D,ILOC,SBO-school Het Overpad (Titus Brandsma),Lucas van Leydenstraat 59.0 ,5213bb,59,51.6969393,5.3250218,5213BB,'S-HERTOGENBOSCH,Noord-Brabant,Closed,International Education Center,101.3,1900s,2000s,1900-01-01 to 2001-05-07,1900-01-01,2001-05-07,H
15KA02,D,ILOC,Basisschool De Kameleon West,Leonardus van Veghelstr 1.0 ,5212ad,1,51.6970854,5.309779799999999,5212AD,'S-HERTOGENBOSCH,Noord-Brabant,Closed,International Education Center,28.2,1980s,2010s,1985-08-01 to 2013-10-01,1985-08-01,2013-10-01,H
21IZ02,D,ILOC,De Vuurvlinder,Anthony Fokkerstraat 1.0 a,5224ba,1,51.6977051,5.2635589,5224BA,'S-HERTOGENBOSCH,Noord-Brabant,Closed,International Education Center,22.0,1980s,2000s,1986-12-15 to 2009-01-01,1986-12-15,2009-01-01,H
09AZ01,D,ILOC,Basisschool De Vijfhoeven,Van Limburg Stirumlaan 2.0 ,5252aw,2,51.6988253,5.2114584,5252AW,VLIJMEN,Noord-Brabant,Closed,International Education Center,28.7,1980s,2010s,1986-08-01 to 2015-04-01,1986-08-01,2015-04-01,H
15KA03,D,ILOC,De Kameleon,Pieter Borstraat 3.0 ,5212gg,3,51.70022849999999,5.3078183,5212GG,'S-HERTOGENBOSCH,Noord-Brabant,Closed,International Education Center,16.0,1980s,2000s,1985-08-01 to 2001-08-01,1985-08-01,2001-08-01,H
11ZC01,D,ILOC,AZC De Driehoek,Graafsebaan 103.0 A,5248jt,103,51.7084511,5.3828498,5248JT,ROSMALEN,Noord-Brabant,Closed,International Education Center,19.0,1980s,2000s,1985-08-01 to 2004-07-23,1985-08-01,2004-07-23,H
20SY01,D,ILOC,Jeroen Bosch-BVE,Rompertsebaan 63.0 ,5231gt,63,51.7092767,5.3141567,5231GT,'S-HERTOGENBOSCH,Noord-Brabant,Closed,International Education Center,89.6,1910s,2000s,1918-01-09 to 2007-08-01,1918-01-09,2007-08-01,H
01PD02,D,ILOC,"Herman Broeren, dependance Molenhoek",Sportlaan 51.0 ,5242cp,51,51.7115686,5.3710105,5242CP,ROSMALEN,Noord-Brabant,Closed,International Education Center,112.0,1900s,2010s,1900-01-01 to 2012-01-01,1900-01-01,2012-01-01,H
09YM02,D,ILOC,basisschool De Cirkel Noord,Eerste Rompert 7.0 ,5233ea,7,51.7143609,5.3185424,5233EA,'S-HERTOGENBOSCH,Noord-Brabant,Closed,International Education Center,29.0,1980s,2010s,1985-08-01 to 2014-08-01,1985-08-01,2014-08-01,H
29DN00,D,ILOC,Muzerije,T.M. Kortenhorstlaan 2.0 ,5244gd,2,51.714524,5.3736581,5244GD,ROSMALEN,Noord-Brabant,Closed,International Education Center,106.7,1900s,2000s,1900-01-01 to 2006-09-01,1900-01-01,2006-09-01,H
21RE01,D,ILOC,De Terp,Nieuwendijk 40.0 ,5241bb,40,51.7220042,5.3621614,5241BB,ROSMALEN,Noord-Brabant,Active,International Education Center,37.5,1980s,,1987-08-01 to Present,1987-08-01,,H
11ZC02,D,ILOC,ATO-kindcentrum Sterrenbosch,Hofstedenlaan 62.0 -64,5235cj,62,51.7258895,5.3114554,5235CJ,'S-HERTOGENBOSCH,Noord-Brabant,Closed,International Education Center,32.0,1980s,2010s,1985-08-01 to 2017-08-01,1985-08-01,2017-08-01,H
24AY01,D,ILOC,"basisschool Meander, locatie Gandalf",Genhoes 11.0 -13,5235cg,11,51.7259457,5.3103896,5235CG,'S-HERTOGENBOSCH,Noord-Brabant,Closed,International Education Center,12.6,1990s,2000s,1991-06-01 to 2004-01-01,1991-06-01,2004-01-01,H
11AZ01,D,ILOC,De Hobbitstee,Bundersteeg 10.0 ,5247nd,10,51.7285089,5.3660259,5247ND,ROSMALEN,Noord-Brabant,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
11AZ01,D,ILOC,De Hobbitstee,Laaghemaal 40.0 ,5247np,40,51.7291992,5.365574899999999,5247NP,ROSMALEN,Noord-Brabant,Active,International Education Center,39.5,1980s,,1985-08-01 to Present,1985-08-01,,H
24AY02,D,ILOC,"basisschool Meander, groep 1 t/m 3",Zwartbroekweg 420.0 ,5237kw,420,51.7300292,5.2874208,5237KW,'S-HERTOGENBOSCH,Noord-Brabant,Active,International Education Center,33.6,1990s,,1991-06-01 to Present,1991-06-01,,H
27YZ01,D,ILOC,ATO-kindcentrum De Sprong,Laaghemaal 48.0 ,5247np,48,51.73075009999999,5.369368199999999,5247NP,ROSMALEN,Noord-Brabant,Active,International Education Center,14.1,2010s,,2011-01-01 to Present,2011-01-01,,H
27YZ01,D,ILOC,ATO-kindcentrum De Sprong,Laaghemaal 46.0 ,5247np,46,51.7311023,5.3700603,5247NP,ROSMALEN,Noord-Brabant,Active,International Education Center,14.1,2010s,,2011-01-01 to Present,2011-01-01,,H
18RO01,D,ILOC,basisschool Caleidoscoop,Fluitenkruid 8.0 ,5236tl,8,51.7330245,5.3297148,5236TL,'S-HERTOGENBOSCH,Noord-Brabant,Closed,International Education Center,20.0,1980s,2000s,1985-08-01 to 2005-08-01,1985-08-01,2005-08-01,H
29NB00,D,ILOC,Iederwijs Schaijk Oss,dokter Langendijklaan 4.0 ,5374rm,4,51.73357710000001,5.6335019,5374RM,SCHAIJK,Noord-Brabant,Closed,International Education Center,109.3,1900s,2000s,1900-01-01 to 2009-05-01,1900-01-01,2009-05-01,H
05GK01,D,ILOC,Basissch De Waai 1,Lavendel 2.0 A,5432dh,2,51.7375766,5.858021,5432DH,CUIJK,Noord-Brabant,Closed,International Education Center,7.2,2000s,2010s,2008-01-01 to 2015-04-01,2008-01-01,2015-04-01,H
03FS01,D,ILOC,Basisschool Harten2 (Locatie AZC),Generaal de Bonsweg 1.0 ,5363st,1,51.7475793,5.7308467,5363ST,VELP NB,Noord-Brabant,Closed,International Education Center,25.0,1980s,2010s,1985-08-01 to 2010-08-01,1985-08-01,2010-08-01,H
09GK01,D,ILOC,basisschool De Inktvis,Margrietlaan 1.0 ,3247aj,1,51.7476095,4.099461199999999,3247AJ,DIRKSLAND,Zuid-Holland,Closed,International Education Center,28.4,1980s,2010s,1985-08-01 to 2014-01-01,1985-08-01,2014-01-01,H
07BW01,D,ILOC,"Nutsschool Hertogin Johanna, loc. Poolster",Staringstraat 6.0 - 10,5343gh,6,51.7489602,5.515722999999999,5343GH,OSS,Noord-Brabant,Closed,International Education Center,33.0,1980s,2010s,1985-08-01 to 2018-08-01,1985-08-01,2018-08-01,H
04OR01,D,ILOC,basisschool Prins Maurits,Burg C Zaaijerlaan 4.0 ,3247ac,4,51.7490019,4.1001591,3247AC,DIRKSLAND,Zuid-Holland,Closed,International Education Center,18.4,1980s,2000s,1985-08-01 to 2004-01-01,1985-08-01,2004-01-01,H
07BW01,D,ILOC,Nutsschool Herogin Johanna,Coornhertstraat 7.0 ,5344xj,7,51.7508218,5.5068052,5344XJ,OSS,Noord-Brabant,Closed,International Education Center,33.0,1980s,2010s,1985-08-01 to 2018-08-01,1985-08-01,2018-08-01,H
03RB04,D,ILOC,Afdeling Pro,Langeweg 112.0 ,3241kb,112,51.7526006,4.159642499999999,3241KB,MIDDELHARNIS,Zuid-Holland,Closed,International Education Center,26.5,1970s,2000s,1978-08-01 to 2005-02-01,1978-08-01,2005-02-01,H
14NT02,D,ILOC,Komeet,Troelstrastraat 13.0 ,5344gk,13,51.75486429999999,5.5022562,5344GK,OSS,Noord-Brabant,Closed,International Education Center,55.3,1950s,2010s,1956-09-01 to 2012-01-01,1956-09-01,2012-01-01,H
25HE04,D,ILOC,"Sensis Onderwijs, locatie Grave",Jan van Cuykdijk 1.0 ,5361hm,1,51.7553709,5.7447162,5361HM,GRAVE,Noord-Brabant,Closed,International Education Center,15.4,1990s,2010s,1995-08-01 to 2011-01-01,1995-08-01,2011-01-01,H
