NR_ADMINISTRATIE,CODE_FUNCTIE,CODE_SOORT,education_sector,institution_type,NAAM_VOLLEDIG,full_address,POSTCODE_VEST,NAAM_PLAATS_VEST,PROVINCIE_VEST,DT_IN_BEDRIJF,DT_UIT_BEDRIJF,is_active,CODE_STAND_RECORD,postcode_cleaned,location_type,function_type,temporal_status
04HY01,D,ILOC,vocational,international,basisschool Het Galjoen,Victoria 8.0 ,2635MJ,DEN HOORN ZH,Zuid-Holland,1985-08-01,2001-08-01,False,H,2635mj,ILOC,D,Historical
05SC01,D,ILOC,vocational,international,cbs Het Baken,Kerkplein 4.0 ,1834AD,SINT PANCRAS,Noord-Holland,1985-08-01,2001-08-01,False,H,1834ad,ILOC,D,Historical
06IY01,D,ILOC,vocational,international,Veldzijde (gebouwnr. 158235),Kerkstraat 4.0 ,7581AB,LOSSER,Overijssel,1985-08-01,2001-08-01,False,H,7581ab,ILOC,D,Historical
09SV01,D,ILOC,vocational,international,Dorrestraat 1 (St. Bernardus),Dorrestraat 1.0 ,7415LD,DEVENTER,Overijssel,1985-08-01,2001-08-01,False,H,7415ld,ILOC,D,Historical
09YE01,D,ILOC,vocational,international,pcbs Bethel,Wijk aan Duinerweg 25.0 ,1944TN,BEVERWIJK,Noord-Holland,1985-08-01,2001-08-01,False,H,1944tn,ILOC,D,Historical
10FU01,D,ILOC,vocational,international,locatie Hazenbosch,Dokter J.C. Boswijklaan 10.0 ,3734EA,DEN DOLDER,Utrecht,1985-08-01,2001-08-01,False,H,3734ea,ILOC,D,Historical
11QV02,D,ILOC,vocational,international,oec. bs 't Prisma,Venedien 25.0 ,1441AK,PURMEREND,Noord-Holland,1985-08-01,2001-08-01,False,H,1441ak,ILOC,D,Historical
11RH01,D,ILOC,vocational,international,Rehobothschool,Trekkerweg 3.0 ,1276XP,HUIZEN,Noord-Holland,1985-08-01,2001-08-01,False,H,1276xp,ILOC,D,Historical
12AF01,D,ILOC,vocational,international,Dependance,De Wimpel 2.0 ,8081JS,ELBURG,Gelderland,1985-08-01,2001-08-01,False,H,8081js,ILOC,D,Historical
12IC02,D,ILOC,vocational,international,"Basisschool Toermalijn, Prot. Chr. Lespunt De Meerpaal",Eendracht 6.0 ,1423ET,UITHOORN,Noord-Holland,1985-08-01,2001-08-01,False,H,1423et,ILOC,D,Historical
13AY01,D,ILOC,vocational,international,De Tandem,Weegpad 13.0 ,3262CL,OUD-BEIJERLAND,Zuid-Holland,1985-08-01,2001-08-01,False,H,3262cl,ILOC,D,Historical
13VC01,D,ILOC,vocational,international,Basisschool Mozaïek,Willy Brandtplein 2.0 ,7007LA,DOETINCHEM,Gelderland,1985-08-01,2001-08-01,False,H,7007la,ILOC,D,Historical
14GU01,D,ILOC,vocational,international,De Hasselbraam,Anna Polaktuin 26.0 ,1705JS,HEERHUGOWAARD,Noord-Holland,1985-08-01,2001-08-01,False,H,1705js,ILOC,D,Historical
14LQ01,D,ILOC,vocational,international,Villa Kakelbont AZC-school,Nieuweweg 3.0 ,1782AZ,DEN HELDER,Noord-Holland,1985-08-01,2001-08-01,False,H,1782az,ILOC,D,Historical
14MT02,D,ILOC,vocational,international,AZC De Iris (bij basisschool De Vossenburch,Buitenhove 161.0 ,4337HG,MIDDELBURG,Zeeland,1985-08-01,2001-08-01,False,H,4337hg,ILOC,D,Historical
15JH01,D,ILOC,vocational,international,De Akkerwinde,Bessengaard 93.0 b,3206AG,SPIJKENISSE,Zuid-Holland,1985-08-01,2001-08-01,False,H,3206ag,ILOC,D,Historical
15KA03,D,ILOC,vocational,international,De Kameleon,Pieter Borstraat 3.0 ,5212GG,'S-HERTOGENBOSCH,Noord-Brabant,1985-08-01,2001-08-01,False,H,5212gg,ILOC,D,Historical
15KA04,D,ILOC,vocational,international,De Kameleon,Elzenstraat 4.0 ,5213AZ,'S-HERTOGENBOSCH,Noord-Brabant,1985-08-01,2001-08-01,False,H,5213az,ILOC,D,Historical
15KT02,D,ILOC,vocational,international,obs Vlindervallei,Magelhaenstraat 74.0 ,3814XP,AMERSFOORT,Utrecht,1985-08-01,2001-08-01,False,H,3814xp,ILOC,D,Historical
15OU01,D,ILOC,vocational,international,PC basisschool De Windroos,Gouwestraat 7.0 ,2407BB,ALPHEN AAN DEN RIJN,Zuid-Holland,1985-08-01,2001-08-01,False,H,2407bb,ILOC,D,Historical
16FM01,D,ILOC,vocational,international,Rk Bavo Basisschool,Kleine Houtweg 24.0 ,2012CH,HAARLEM,Noord-Holland,1985-08-01,2001-08-01,False,H,2012ch,ILOC,D,Historical
19DR01,D,ILOC,vocational,international,Basisschool J.P. Minckelers,Minckelersstraat 36.0 ,1221KH,HILVERSUM,Noord-Holland,1985-08-01,2001-08-01,False,H,1221kh,ILOC,D,Historical
19LH01,D,ILOC,vocational,international,De Getijden AZC 1-8-2000,Frederiksoordweg 26.0 ,9968AL,PIETERBUREN,Groningen,1985-08-01,2001-08-01,False,H,9968al,ILOC,D,Historical
19OE01,D,ILOC,vocational,international,Basisschool Prinses Marijke,Laan van Klarenbeek 13.0 ,6824JL,ARNHEM,Gelderland,1985-08-01,2001-08-01,False,H,6824jl,ILOC,D,Historical
20CX01,D,ILOC,vocational,international,Koningin Beatrixschool,Meerlaan 28.0 ,4103XZ,CULEMBORG,Gelderland,1985-08-01,2001-08-01,False,H,4103xz,ILOC,D,Historical
20GY01,D,ILOC,vocational,international,Het Baken,Vollenhovemeen 29.0 ,3844NC,HARDERWIJK,Gelderland,1985-08-01,2001-09-01,False,H,3844nc,ILOC,D,Historical
08UT01,D,ILOC,vocational,international,Meckelenburg (dislocatie),Ouverturestraat 68.0 ,7534CP,ENSCHEDE,Overijssel,1985-08-01,2001-11-01,False,H,7534cp,ILOC,D,Historical
03LD02,D,ILOC,vocational,international,De Schakel,Spoorlaan Noord 107.0 ,6042AA,ROERMOND,Limburg,1985-08-01,2002-01-01,False,H,6042aa,ILOC,D,Historical
06VJ01,D,ILOC,vocational,international,Groen van Prinstererschool,Laban Deurloostraat 17.0 ,4694BP,SCHERPENISSE,Zeeland,1985-08-01,2002-01-01,False,H,4694bp,ILOC,D,Historical
12PI01,D,ILOC,vocational,international,basisschool De Duinroos,Randweg 33.0 ,2225PJ,KATWIJK ZH,Zuid-Holland,1985-08-01,2002-01-01,False,H,2225pj,ILOC,D,Historical
13CN01,D,ILOC,vocational,international,De Knotwilg,Woudrichemstraat 8.0 ,1107NG,AMSTERDAM,Noord-Holland,1985-08-01,2002-01-01,False,H,1107ng,ILOC,D,Historical
06BQ01,D,ILOC,vocational,international,De Piramide (bovenbouw),Park Reeburg 28.0 ,5261GC,VUGHT,Noord-Brabant,1985-08-01,2002-01-07,False,H,5261gc,ILOC,D,Historical
08TZ01,D,ILOC,vocational,international,Basisschool de Berenburcht,Nieuweweg 4.0 ,4435AD,BAARLAND,Zeeland,1985-08-01,2002-02-01,False,H,4435ad,ILOC,D,Historical
10EO01,D,ILOC,vocational,international,basisschool De Rank,Kagerdreef 90.0 ,2172HM,SASSENHEIM,Zuid-Holland,1985-08-01,2002-02-18,False,H,2172hm,ILOC,D,Historical
10EO02,D,ILOC,vocational,international,basisschool De Rank,Jacoba van Beierenlaan 6.0 ,2171CM,SASSENHEIM,Zuid-Holland,1985-08-01,2002-02-18,False,H,2171cm,ILOC,D,Historical
16XN01,D,ILOC,vocational,international,basisschool Prof. mr. A. Anema,Zwaardvegersgaarde 31.0 ,2542TC,'S-GRAVENHAGE,Zuid-Holland,1985-08-01,2002-02-22,False,H,2542tc,ILOC,D,Historical
16KJ01,D,ILOC,vocational,international,obs De Vlieger,Kofschipstraat 10.0 ,1826CG,ALKMAAR,Noord-Holland,1985-08-01,2002-03-01,False,H,1826cg,ILOC,D,Historical
11QT02,D,ILOC,vocational,international,Binnenstad locatie School voor Asielzoekers Noord Oost Twente,Gravenallee 24.0 ,7591PE,DENEKAMP,Overijssel,1985-08-01,2002-05-01,False,H,7591pe,ILOC,D,Historical
18NF01,D,ILOC,vocational,international,AZC-afdeling Martenaskoalle,De Hammeringen 41.0 ,9045PT,BITGUMMOLE,Friesland,1985-08-01,2002-06-30,False,H,9045pt,ILOC,D,Historical
11QK01,D,ILOC,vocational,international,Lucas Galecop,Aert de Gelderhage 1.0 ,3437KB,NIEUWEGEIN,Utrecht,1985-08-01,2002-07-30,False,H,3437kb,ILOC,D,Historical
09CU01,D,ILOC,vocational,international,De Pelikaan,Voorthuizerstraat 30.0 ,3881SH,PUTTEN,Gelderland,1985-08-01,2002-08-01,False,H,3881sh,ILOC,D,Historical
09XE01,D,ILOC,vocational,international,locatie De Boogerd,De Opgang 3.0 ,1689KZ,ZWAAG,Noord-Holland,1985-08-01,2002-08-01,False,H,1689kz,ILOC,D,Historical
09XE02,D,ILOC,vocational,international,R.K. Jenaplanschool De Pontennier,Ark 2.0 ,1625CE,HOORN NH,Noord-Holland,1985-08-01,2002-08-01,False,H,1625ce,ILOC,D,Historical
10FJ01,D,ILOC,vocational,international,dependance van Katholieke Jenplanbasisschool St. Paulus,Julianalaan 40.0 ,8932AB,LEEUWARDEN,Friesland,1985-08-01,2002-08-01,False,H,8932ab,ILOC,D,Historical
10QU02,D,ILOC,vocational,international,pcbs De Tweemaster,Anna Polaktuin 28.0 ,1705JS,HEERHUGOWAARD,Noord-Holland,1985-08-01,2002-08-01,False,H,1705js,ILOC,D,Historical
11AL01,D,ILOC,vocational,international,OC-school De Karavaan,Frieswijkerweg 2.0 ,7433RB,SCHALKHAAR,Overijssel,1985-08-01,2002-08-01,False,H,7433rb,ILOC,D,Historical
11OB01,D,ILOC,vocational,international,Obs De Werf (De Werkschuit),Draaikom 2.0 ,1274NS,HUIZEN,Noord-Holland,1985-08-01,2002-08-01,False,H,1274ns,ILOC,D,Historical
11SY01,D,ILOC,vocational,international,Phoenix,Maasstraat 2.0 ,3181EJ,ROZENBURG ZH,Zuid-Holland,1985-08-01,2002-08-01,False,H,3181ej,ILOC,D,Historical
12CJ01,D,ILOC,vocational,international,J.A. de Vuller (loc. De Bosrand),Veldhofstraat 11.0 ,7213AJ,GORSSEL,Gelderland,1985-08-01,2002-08-01,False,H,7213aj,ILOC,D,Historical
12KP01,D,ILOC,vocational,international,J.F. Kennedyschool,Siriusplein 1.0 A,1131VN,VOLENDAM,Noord-Holland,1985-08-01,2002-08-01,False,H,1131vn,ILOC,D,Historical
13FJ01,D,ILOC,vocational,international,Vriezenwijk,Julianaweg 28.0 ,3433EB,NIEUWEGEIN,Utrecht,1985-08-01,2002-08-01,False,H,3433eb,ILOC,D,Historical
13XJ01,D,ILOC,vocational,international,obs 't Vierspan/dep. De Sluis,Dracht 26.0 ,1613BN,GROOTEBROEK,Noord-Holland,1985-08-01,2002-08-01,False,H,1613bn,ILOC,D,Historical
14IP01,D,ILOC,vocational,international,basisschool Paauwenburg,Alexander Gogelweg 65.0 ,4384EV,VLISSINGEN,Zeeland,1985-08-01,2002-08-01,False,H,4384ev,ILOC,D,Historical
14JD01,D,ILOC,vocational,international,obs Jac P. Thijsse,Burg Houwingsingel 4.0 ,1781XD,DEN HELDER,Noord-Holland,1985-08-01,2002-08-01,False,H,1781xd,ILOC,D,Historical
15SP01,D,ILOC,vocational,international,basisschool 'Cypressenhof' 2,Bachtensteene 18.0 ,4331AC,MIDDELBURG,Zeeland,1985-08-01,2002-08-01,False,H,4331ac,ILOC,D,Historical
15SP02,D,ILOC,vocational,international,'t Cypressenhofje,Prinsenhove 1.0 ,4336HA,MIDDELBURG,Zeeland,1985-08-01,2002-08-01,False,H,4336ha,ILOC,D,Historical
19AG04,D,ILOC,vocational,international,azc Kernschool De Gouw,Dovenetelweg 6.0 ,1508CG,ZAANDAM,Noord-Holland,1985-08-01,2002-08-01,False,H,1508cg,ILOC,D,Historical
19DI02,D,ILOC,vocational,international,Obs Elckerlyc,Augustinushof 59.0 ,1216LD,HILVERSUM,Noord-Holland,1985-08-01,2002-08-01,False,H,1216ld,ILOC,D,Historical
19JO01,D,ILOC,vocational,international,"obs Soest, locatie Pr. W. Alexander",Beetzlaan 50.0 ,3762CG,SOEST,Utrecht,1985-08-01,2002-08-01,False,H,3762cg,ILOC,D,Historical
19JO02,D,ILOC,vocational,international,"obs Soest, locatie Weth. de Haan",Prof. Lorentzlaan 15.0 ,3769GA,SOESTERBERG,Utrecht,1985-08-01,2002-08-01,False,H,3769ga,ILOC,D,Historical
20SL01,D,ILOC,vocational,international,Basisschool Ru Paré,Jacob Geelstraat 38.0 ,1065VT,AMSTERDAM,Noord-Holland,1985-08-01,2002-08-01,False,H,1065vt,ILOC,D,Historical
06ES01,D,ILOC,vocational,international,basisschool Eben Haëzer,Maarsbergenstraat 30.0 -32,2546SR,'S-GRAVENHAGE,Zuid-Holland,1985-08-01,2002-10-01,False,H,2546sr,ILOC,D,Historical
08BK01,D,ILOC,vocational,international,AZC De Burcht,De Burcht 4.0 b,4251BL,WERKENDAM,Noord-Brabant,1985-08-01,2002-10-01,False,H,4251bl,ILOC,D,Historical
13EH01,D,ILOC,vocational,international,"basisschool 'De Zuidwesthoek', locatie Ruyterlaan",M.A.de Ruijterlaan 4.0 ,4461GE,GOES,Zeeland,1985-08-01,2002-10-28,False,H,4461ge,ILOC,D,Historical
06WN01,D,ILOC,vocational,international,AZC Klimop,Oude Ban 14.0 ,4285TH,WOUDRICHEM,Noord-Brabant,1985-08-01,2003-01-01,False,H,4285th,ILOC,D,Historical
07MX02,D,ILOC,vocational,international,basisschool Maria Regina,Magnoliastraat 16.0 ,4651LD,STEENBERGEN NB,Noord-Brabant,1985-08-01,2003-01-01,False,H,4651ld,ILOC,D,Historical
09NC02,D,ILOC,vocational,international,Locatie Boshoverweg,Boshoverweg 49.0 ,6002AL,WEERT,Limburg,1985-08-01,2003-01-01,False,H,6002al,ILOC,D,Historical
10BR02,D,ILOC,vocational,international,"basisschool 'Het Palet', locatie Boerenpad",Boerenpad 1.0 ,2953BA,ALBLASSERDAM,Zuid-Holland,1985-08-01,2003-01-01,False,H,2953ba,ILOC,D,Historical
10BR03,D,ILOC,vocational,international,"basisschool 'Het Palet', locatie Maasstraat",Maasstraat 2.0 ,2953CH,ALBLASSERDAM,Zuid-Holland,1985-08-01,2003-01-01,False,H,2953ch,ILOC,D,Historical
13PP01,D,ILOC,vocational,international,---,Wederiklaan 1.0 ,8265DA,KAMPEN,Overijssel,1985-08-01,2003-01-01,False,H,8265da,ILOC,D,Historical
13SL01,D,ILOC,vocational,international,AZCschool de Steenakkers,Meppelerweg 109.0 ,8331CV,STEENWIJK,Overijssel,1985-08-01,2003-01-01,False,H,8331cv,ILOC,D,Historical
13XF01,D,ILOC,vocational,international,obs De Kluft,Lombokstraat 33.0 ,1782SR,DEN HELDER,Noord-Holland,1985-08-01,2003-01-01,False,H,1782sr,ILOC,D,Historical
18GF01,D,ILOC,vocational,international,dep. De Tweemaster,Niftarlakelaan 3.0 ,3633CA,VREELAND,Utrecht,1985-08-01,2003-01-01,False,H,3633ca,ILOC,D,Historical
18PQ01,D,ILOC,vocational,international,Openbare basisschool Anne Frank,Hengelolaan 1065.0 ,2544GH,'S-GRAVENHAGE,Zuid-Holland,1985-08-01,2003-01-01,False,H,2544gh,ILOC,D,Historical
19AG03,D,ILOC,vocational,international,obs De Gouw/locatie Zuidervaart,Zuidervaart 2.0 b,1504BA,ZAANDAM,Noord-Holland,1985-08-01,2003-01-01,False,H,1504ba,ILOC,D,Historical
12VN01,D,ILOC,vocational,international,AZC-School,Udesweg 2.0 ,9673XC,WINSCHOTEN,Groningen,1985-08-01,2003-01-06,False,H,9673xc,ILOC,D,Historical
05GU01,D,ILOC,vocational,international,Basisschool 't Vijfblad,Kievitstraat 3.0 ,5667PN,GELDROP,Noord-Brabant,1985-08-01,2003-01-29,False,H,5667pn,ILOC,D,Historical
03DJ01,D,ILOC,vocational,international,azc De Zeester,Vuurboetsplein 7.0 ,8899AP,VLIELAND,Friesland,1985-08-01,2003-01-31,False,H,8899ap,ILOC,D,Historical
13HC01,D,ILOC,vocational,international,basisschool De Zonnebloem,Vleerdamsedijk 15.0 ,3235NV,ROCKANJE,Zuid-Holland,1985-08-01,2003-02-01,False,H,3235nv,ILOC,D,Historical
09SG03,D,ILOC,vocational,international,Dislokatie 1: Oranjestraat 8,Oranjestraat 4.0 -8,7676BH,WESTERHAAR-VRIEZENVEENSE,Overijssel,1985-08-01,2003-02-05,False,H,7676bh,ILOC,D,Historical
14HA01,D,ILOC,vocational,international,AZC-afdeling De Optimist,Galjoen 29.0 ,8802NE,FRANEKER,Friesland,1985-08-01,2003-02-14,False,H,8802ne,ILOC,D,Historical
19BW01,D,ILOC,vocational,international,AZC-school De Wijde Wereld,Wiltzanghlaan 60.0 ,1061HC,AMSTERDAM,Noord-Holland,1985-08-01,2003-02-17,False,H,1061hc,ILOC,D,Historical
08WY01,D,ILOC,vocational,international,basisschool De Biezenhof,Rode Schouw 87.0 ,4661VE,HALSTEREN,Noord-Brabant,1985-08-01,2003-03-01,False,H,4661ve,ILOC,D,Historical
08XL01,D,ILOC,vocational,international,Maria in Campis AZC,Echtenstraat 1.0 ,9402JA,ASSEN,Drenthe,1985-08-01,2003-03-01,False,H,9402ja,ILOC,D,Historical
10IC01,D,ILOC,vocational,international,dependance,Schoolstraat 25.0 ,8711BD,WORKUM,Friesland,1985-08-01,2003-03-01,False,H,8711bd,ILOC,D,Historical
13TW01,D,ILOC,vocational,international,De Verrekijker,Vogelzand 4101.0 ,1788MJ,JULIANADORP,Noord-Holland,1985-08-01,2003-03-01,False,H,1788mj,ILOC,D,Historical
13UO03,D,ILOC,vocational,international,o.b.s. Jan Batting,Schaepmanstraat 1.0 ,9645HC,VEENDAM,Groningen,1985-08-01,2003-03-01,False,H,9645hc,ILOC,D,Historical
14BW01,D,ILOC,vocational,international,dislocatie De Wyken,Kaatsland 5.0 ,8608CX,SNEEK,Friesland,1985-08-01,2003-03-01,False,H,8608cx,ILOC,D,Historical
09WN01,D,ILOC,vocational,international,locatie Kardinaal Alfrink,Kruizemunthof 4.0 ,7641EX,WIERDEN,Overijssel,1985-08-01,2003-03-11,False,H,7641ex,ILOC,D,Historical
08DF02,D,ILOC,vocational,international,o.b.s. De Huifkar AZC,Nijverheidsweg 22.0 ,9791DA,TEN BOER,Groningen,1985-08-01,2003-03-14,False,H,9791da,ILOC,D,Historical
05OJ01,D,ILOC,vocational,international,Albatrosschool gr.16,Kievitstraat 63.0 ,7471EL,GOOR,Overijssel,1985-08-01,2003-04-03,False,H,7471el,ILOC,D,Historical
19OY01,D,ILOC,vocational,international,Basisschool Dr. W.Drees,Middachtensingel 6.0 ,6825HN,ARNHEM,Gelderland,1985-08-01,2003-04-07,False,H,6825hn,ILOC,D,Historical
16EO01,D,ILOC,vocational,international,Dislocatie De Horizon,Eindhovenstraat 49.0 ,6415CE,HEERLEN,Limburg,1985-08-01,2003-04-11,False,H,6415ce,ILOC,D,Historical
10OD01,D,ILOC,vocational,international,icbs De Windroos,Pinasstraat 2.0 ,1503TE,ZAANDAM,Noord-Holland,1985-08-01,2003-05-01,False,H,1503te,ILOC,D,Historical
17TE01,D,ILOC,vocational,international,obs voorm. Anslijn (Ut-137),Vleutenseweg 420.0 ,3532HX,UTRECHT,Utrecht,1985-08-01,2003-05-01,False,H,3532hx,ILOC,D,Historical
11YV01,D,ILOC,vocational,international,AZC De Wenakker,Hunzepark 4.0 ,9514BW,GASSELTERNIJVEEN,Drenthe,1985-08-01,2003-07-01,False,H,9514bw,ILOC,D,Historical
14YX01,D,ILOC,vocational,international,RK basisschool De Touwladder,Moerbeigaarde 58.0 -60,2723AG,ZOETERMEER,Zuid-Holland,1985-08-01,2003-07-01,False,H,2723ag,ILOC,D,Historical
16GK01,D,ILOC,vocational,international,"Basisschool De Dolfijn, locatie De Gunder",Rijksstraatweg 374.0 ,2025DR,HAARLEM,Noord-Holland,1985-08-01,2003-07-01,False,H,2025dr,ILOC,D,Historical
18UK01,D,ILOC,vocational,international,AZC-school Hooghalen,Asserweg 2.0 ,9414TB,HOOGHALEN,Drenthe,1985-08-01,2003-07-01,False,H,9414tb,ILOC,D,Historical
07RV01,D,ILOC,vocational,international,AZC-school De Tussensprong,Hoefweg 5.0 ,2678KK,DE LIER,Zuid-Holland,1985-08-01,2003-07-04,False,H,2678kk,ILOC,D,Historical
03IY01,D,ILOC,vocational,international,J.F. kennedy basisschool,Aureliushof 162.0 ,6215SW,MAASTRICHT,Limburg,1985-08-01,2003-08-01,False,H,6215sw,ILOC,D,Historical
03MU01,D,ILOC,vocational,international,AZC De Ark bij basisschool Marie Adolphine,Putseweg 80.0 ,4641VA,OSSENDRECHT,Noord-Brabant,1985-08-01,2003-08-01,False,H,4641va,ILOC,D,Historical
03XN01,D,ILOC,vocational,international,De Kwir locatie Hoogstraat 8,Hoogstraat 8.0 ,6086BH,NEER,Limburg,1985-08-01,2003-08-01,False,H,6086bh,ILOC,D,Historical
05HV01,D,ILOC,vocational,international,Dislocatie De Schakel,Anemonenstraat 10.0 ,6466SZ,KERKRADE,Limburg,1985-08-01,2003-08-01,False,H,6466sz,ILOC,D,Historical
07FK01,D,ILOC,vocational,international,AZC-school Groot Deunk,Groot Deunkweg 5.0 ,7122RS,AALTEN,Gelderland,1985-08-01,2003-08-01,False,H,7122rs,ILOC,D,Historical
07ZF01,D,ILOC,vocational,international,Het Westpunt,Max Havelaarweg 53.0 ,3193VA,HOOGVLIET ROTTERDAM,Zuid-Holland,1985-08-01,2003-08-01,False,H,3193va,ILOC,D,Historical
08JZ01,D,ILOC,vocational,international,Basisschool Dr. Maria Montessori,Van Hogendorplaan 46.0 ,1272GH,HUIZEN,Noord-Holland,1985-08-01,2003-08-01,False,H,1272gh,ILOC,D,Historical
08SP02,D,ILOC,vocational,international,"De Regenboog, locatie Woudhoek",Warmoezenierstraat 36.0 ,3123EN,SCHIEDAM,Zuid-Holland,1985-08-01,2003-08-01,False,H,3123en,ILOC,D,Historical
09LS01,D,ILOC,vocational,international,"Oude Dijk 17 groep.0,1,2",Oude Dijk 17.0 ,7591GV,DENEKAMP,Overijssel,1985-08-01,2003-08-01,False,H,7591gv,ILOC,D,Historical
09MY01,D,ILOC,vocational,international,De Zonnewijzer,Eendrachtpark 144.0 ,1402RS,BUSSUM,Noord-Holland,1985-08-01,2003-08-01,False,H,1402rs,ILOC,D,Historical
10IB02,D,ILOC,vocational,international,Rudolf Steinerschool,Standerdmolen 2.0 -4,1703NK,HEERHUGOWAARD,Noord-Holland,1985-08-01,2003-08-01,False,H,1703nk,ILOC,D,Historical
12DF02,D,ILOC,vocational,international,obs Het Mozaiek,Pollux 4.0 ,3902TN,VEENENDAAL,Utrecht,1985-08-01,2003-08-01,False,H,3902tn,ILOC,D,Historical
12FA01,D,ILOC,vocational,international,De Bron,Rietgorslaan 1.0 ,3181SN,ROZENBURG ZH,Zuid-Holland,1985-08-01,2003-08-01,False,H,3181sn,ILOC,D,Historical
12MS01,D,ILOC,vocational,international,obs De Keerkring,Iepenlaan 56.0 ,1741TG,SCHAGEN,Noord-Holland,1985-08-01,2003-08-01,False,H,1741tg,ILOC,D,Historical
12TF01,D,ILOC,vocational,international,Basisschool De Regenboog,Potgieterlaan 15.0 ,1422AX,UITHOORN,Noord-Holland,1985-08-01,2003-08-01,False,H,1422ax,ILOC,D,Historical
12ZU01,D,ILOC,vocational,international,De Viersprong,Prinses Beatrixdreef 4.0 ,2033TX,HAARLEM,Noord-Holland,1985-08-01,2003-08-01,False,H,2033tx,ILOC,D,Historical
13LF02,D,ILOC,vocational,international,De Westhoek,Richard Hollaan 2.0 ,3144BB,MAASSLUIS,Zuid-Holland,1985-08-01,2003-08-01,False,H,3144bb,ILOC,D,Historical
13TX01,D,ILOC,vocational,international,AZC-school De Vlinder,Eikenlaan 46.0 ,2404BR,ALPHEN AAN DEN RIJN,Zuid-Holland,1985-08-01,2003-08-01,False,H,2404br,ILOC,D,Historical
13YU01,D,ILOC,vocational,international,Basisschool Het Mozaiek,Lutmastraat 81.0 ,1073GP,AMSTERDAM,Noord-Holland,1985-08-01,2003-08-01,False,H,1073gp,ILOC,D,Historical
14EP01,D,ILOC,vocational,international,o.b.s. Skoatterwâld,Verl Cissy v Marxveldtln 3.0 a,8448ZX,HEERENVEEN,Friesland,1985-08-01,2003-08-01,False,H,8448zx,ILOC,D,Historical
14KI01,D,ILOC,vocational,international,Dislokatie voor gr 1 en 2,Skagerrak 3.0 ,8303VA,EMMELOORD,Flevoland,1985-08-01,2003-08-01,False,H,8303va,ILOC,D,Historical
15FR01,D,ILOC,vocational,international,pcbs Schoter Duijn,Leendert den Bergerstr 18.0 ,1785GL,DEN HELDER,Noord-Holland,1985-08-01,2003-08-01,False,H,1785gl,ILOC,D,Historical
15UZ01,D,ILOC,vocational,international,icbs De Piramide,Boschjesstraat 66.0 ,1541KL,KOOG AAN DE ZAAN,Noord-Holland,1985-08-01,2003-08-01,False,H,1541kl,ILOC,D,Historical
16AR01,D,ILOC,vocational,international,Openbare Basisschool Ter Cleeff,Velserstraat 55.0 ,2023EB,HAARLEM,Noord-Holland,1985-08-01,2003-08-01,False,H,2023eb,ILOC,D,Historical
16BU02,D,ILOC,vocational,international,De Catamaran,Frederik Hendriklaan 45.0 -47,1814NA,ALKMAAR,Noord-Holland,1985-08-01,2003-08-01,False,H,1814na,ILOC,D,Historical
16CU01,D,ILOC,vocational,international,basisschool De Tandem-De Albatros,Coniferensingel 26.0 ,2803JH,GOUDA,Zuid-Holland,1985-08-01,2003-08-01,False,H,2803jh,ILOC,D,Historical
16LR01,D,ILOC,vocational,international,Haarink,Sloetsweg 157.0 ,7556HM,HENGELO OV,Overijssel,1985-08-01,2003-08-01,False,H,7556hm,ILOC,D,Historical
16UB01,D,ILOC,vocational,international,basisschool De Vosseburcht afdeling AZC,Brandemeer 31.0 ,8918CT,LEEUWARDEN,Friesland,1985-08-01,2003-08-01,False,H,8918ct,ILOC,D,Historical
17CI01,D,ILOC,vocational,international,basisschool Vondel,Vondellaan 44.0 ,4707AG,ROOSENDAAL,Noord-Brabant,1985-08-01,2003-08-01,False,H,4707ag,ILOC,D,Historical
17NF01,D,ILOC,vocational,international,basisschool De Baanbreker (afd. O.C-school asielz.),Junostraat 35.0 ,2516BR,'S-GRAVENHAGE,Zuid-Holland,1985-08-01,2003-08-01,False,H,2516br,ILOC,D,Historical
17TD01,D,ILOC,vocational,international,basisschool Da Costa,Van de Spiegelstraat 23.0 ,2518ES,'S-GRAVENHAGE,Zuid-Holland,1985-08-01,2003-08-01,False,H,2518es,ILOC,D,Historical
18FV01,D,ILOC,vocational,international,r.k.b.s. St.Michaël loc.Salvator,Hora Siccamasingel 206.0 ,9721HW,GRONINGEN,Groningen,1985-08-01,2003-08-01,False,H,9721hw,ILOC,D,Historical
18IY02,D,ILOC,vocational,international,AZC-school 't Palet,Trekweg 9.0 ,9291MP,KOLLUM,Friesland,1985-08-01,2003-08-01,False,H,9291mp,ILOC,D,Historical
18KF01,D,ILOC,vocational,international,AZC afd. De Dissel,Burgemeester Buitenweg 8.0 ,7961CS,RUINERWOLD,Drenthe,1985-08-01,2003-08-01,False,H,7961cs,ILOC,D,Historical
18QB02,D,ILOC,vocational,international,obs Het Eiland/locatie Koog,Elzeboom 48.0 ,1541RR,KOOG AAN DE ZAAN,Noord-Holland,1985-08-01,2003-08-01,False,H,1541rr,ILOC,D,Historical
20HJ01,D,ILOC,vocational,international,Basisschool De Brug,De Wittenhagen 34.0 ,3843GK,HARDERWIJK,Gelderland,1985-08-01,2003-08-01,False,H,3843gk,ILOC,D,Historical
